iteration,temperature,current_cost,best_cost,accepted,reason,move
412,12.679708435358906,206,197,False,hard_constraint_violation,relocate 48
413,12.61630989318211,206,197,False,hard_constraint_violation,swap 45<->18
414,12.5532283437162,206,197,False,hard_constraint_violation,swap 38<->75
415,12.490462201997618,201,197,True,soft_constraint_evaluation,swap 38<->37
416,12.42800989098763,206,197,True,soft_constraint_evaluation,swap 37<->38
417,12.365869841532692,206,197,False,hard_constraint_violation,relocate 6
418,12.30404049232503,206,197,False,hard_constraint_violation,relocate 68
419,12.242520289863403,206,197,False,hard_constraint_violation,relocate 72
420,12.181307688414087,206,197,False,hard_constraint_violation,swap 39<->48
421,12.120401149972016,206,197,False,hard_constraint_violation,relocate 7
422,12.059799144222156,206,197,False,hard_constraint_violation,swap 76<->38
423,11.999500148501046,206,197,False,hard_constraint_violation,relocate 52
424,11.939502647758541,206,197,False,hard_constraint_violation,relocate 66
425,11.879805134519748,206,197,False,hard_constraint_violation,swap 37<->75
426,11.820406108847148,206,197,False,hard_constraint_violation,swap 38<->75
427,11.761304078302913,206,197,False,hard_constraint_violation,swap 11<->44
428,11.702497557911398,206,197,False,soft_constraint_evaluation,swap 76<->75
429,11.643985070121841,206,197,False,hard_constraint_violation,swap 75<->38
430,11.585765144771232,206,197,False,hard_constraint_violation,swap 76<->38
431,11.527836319047376,206,197,False,hard_constraint_violation,swap 10<->54
432,11.47019713745214,206,197,False,hard_constraint_violation,swap 4<->19
433,11.412846151764878,206,197,False,hard_constraint_violation,relocate 59
434,11.355781921006054,206,197,True,soft_constraint_evaluation,swap 49<->52
435,11.299003011401023,206,197,False,hard_constraint_violation,relocate 5
436,11.242507996344019,206,197,False,hard_constraint_violation,swap 75<->38
437,11.186295456362298,206,197,False,hard_constraint_violation,swap 18<->70
438,11.130363979080487,206,197,False,hard_constraint_violation,swap 75<->37
439,11.074712159185085,206,197,False,hard_constraint_violation,relocate 4
440,11.01933859838916,201,197,True,soft_constraint_evaluation,swap 37<->38
441,10.964241905397214,201,197,True,soft_constraint_evaluation,relocate 60
442,10.909420695870228,201,197,False,hard_constraint_violation,relocate 39
443,10.854873592390877,201,197,True,soft_constraint_evaluation,swap 10<->60
444,10.800599224428924,201,197,False,hard_constraint_violation,swap 37<->75
445,10.746596228306778,201,197,False,hard_constraint_violation,relocate 43
446,10.692863247165244,201,197,True,soft_constraint_evaluation,relocate 73
447,10.639398930929417,201,197,False,hard_constraint_violation,swap 38<->75
448,10.58620193627477,201,197,False,hard_constraint_violation,relocate 23
449,10.533270926593397,201,197,False,hard_constraint_violation,swap 26<->18
450,10.48060457196043,206,197,True,soft_constraint_evaluation,swap 37<->38
451,10.428201549100628,206,197,True,soft_constraint_evaluation,swap 12<->9
452,10.376060541355125,206,197,False,hard_constraint_violation,swap 76<->38
453,10.32418023864835,206,197,False,hard_constraint_violation,relocate 10
454,10.272559337455107,206,197,False,hard_constraint_violation,relocate 10
455,10.221196540767831,206,197,False,hard_constraint_violation,swap 38<->75
456,10.170090558063992,206,197,False,hard_constraint_violation,swap 17<->58
457,10.119240105273672,206,197,False,hard_constraint_violation,swap 16<->69
458,10.068643904747304,206,197,False,hard_constraint_violation,swap 21<->44
459,10.018300685223569,206,197,False,hard_constraint_violation,relocate 29
460,9.96820918179745,206,197,False,hard_constraint_violation,relocate 69
461,9.918368135888462,206,197,False,hard_constraint_violation,relocate 33
462,9.86877629520902,206,197,False,hard_constraint_violation,swap 38<->75
463,9.819432413732976,206,197,False,hard_constraint_violation,swap 67<->22
464,9.77033525166431,206,197,False,hard_constraint_violation,swap 22<->46
465,9.721483575405989,206,197,False,hard_constraint_violation,relocate 37
466,9.67287615752896,206,197,False,hard_constraint_violation,relocate 4
467,9.624511776741315,206,197,False,hard_constraint_violation,swap 38<->75
468,9.576389217857608,202,197,True,soft_constraint_evaluation,swap 66<->72
469,9.528507271768321,202,197,False,hard_constraint_violation,swap 76<->37
470,9.48086473540948,202,197,False,hard_constraint_violation,relocate 54
471,9.433460411732431,202,197,False,hard_constraint_violation,swap 21<->59
472,9.386293109673769,202,197,False,hard_constraint_violation,swap 38<->76
473,9.3393616441254,202,197,False,soft_constraint_evaluation,swap 75<->76
474,9.292664835904773,202,197,False,hard_constraint_violation,swap 38<->76
475,9.24620151172525,202,197,False,hard_constraint_violation,swap 43<->31
476,9.199970504166624,202,197,False,hard_constraint_violation,swap 76<->37
477,9.15397065164579,202,197,False,hard_constraint_violation,swap 40<->52
478,9.108200798387562,202,197,False,hard_constraint_violation,relocate 56
479,9.062659794395625,202,197,False,hard_constraint_violation,relocate 21
480,9.017346495423647,202,197,False,hard_constraint_violation,relocate 43
481,8.972259762946528,202,197,False,hard_constraint_violation,relocate 66
482,8.927398464131796,202,197,False,hard_constraint_violation,swap 76<->37
483,8.882761471811138,202,197,False,hard_constraint_violation,swap 76<->37
484,8.838347664452082,202,197,False,hard_constraint_violation,swap 37<->76
485,8.794155926129822,207,197,True,soft_constraint_evaluation,swap 75<->76
486,8.750185146499172,207,197,False,hard_constraint_violation,swap 34<->49
487,8.706434220766676,207,197,False,hard_constraint_violation,relocate 49
488,8.662902049662842,207,197,False,hard_constraint_violation,swap 49<->73
489,8.619587539414528,202,197,True,soft_constraint_evaluation,swap 76<->75
490,8.576489601717455,202,197,False,hard_constraint_violation,swap 17<->13
491,8.533607153708868,202,197,False,hard_constraint_violation,swap 75<->37
492,8.490939117940323,202,197,False,hard_constraint_violation,swap 37<->76
493,8.44848442235062,207,197,True,soft_constraint_evaluation,swap 76<->75
494,8.406242000238867,207,197,True,soft_constraint_evaluation,swap 44<->43
495,8.364210790237673,202,197,True,soft_constraint_evaluation,swap 75<->76
496,8.322389736286484,202,197,False,hard_constraint_violation,relocate 71
497,8.280777787605052,202,197,False,hard_constraint_violation,relocate 41
498,8.239373898667026,202,197,False,hard_constraint_violation,relocate 50
499,8.19817702917369,202,197,False,soft_constraint_evaluation,swap 75<->76
500,8.157186144027822,202,197,False,soft_constraint_evaluation,swap 75<->76
501,8.116400213307683,202,197,False,hard_constraint_violation,relocate 38
502,8.075818212241145,202,197,False,hard_constraint_violation,relocate 75
503,8.03543912117994,202,197,False,hard_constraint_violation,swap 38<->75
504,7.99526192557404,202,197,False,hard_constraint_violation,swap 25<->3
505,7.95528561594617,202,197,False,hard_constraint_violation,swap 38<->76
506,7.915509187866439,202,197,False,soft_constraint_evaluation,swap 76<->75
507,7.875931641927107,202,197,False,hard_constraint_violation,relocate 69
508,7.836551983717471,202,197,False,hard_constraint_violation,swap 76<->38
509,7.797369223798884,202,197,False,hard_constraint_violation,relocate 61
510,7.758382377679889,207,197,True,soft_constraint_evaluation,swap 75<->76
511,7.71959046579149,207,197,False,hard_constraint_violation,relocate 36
512,7.680992513462533,202,197,True,soft_constraint_evaluation,swap 75<->76
513,7.64258755089522,202,197,False,hard_constraint_violation,swap 75<->38
514,7.6043746131407435,202,197,False,hard_constraint_violation,swap 75<->37
515,7.56635274007504,202,197,False,hard_constraint_violation,swap 76<->38
516,7.528520976374664,202,197,False,hard_constraint_violation,relocate 19
517,7.490878371492791,200,197,True,soft_constraint_evaluation,swap 47<->59
518,7.4534239796353265,195,195,True,soft_constraint_evaluation,swap 38<->37
519,7.41615685973715,195,195,False,hard_constraint_violation,relocate 35
520,7.379076075438464,195,195,False,hard_constraint_violation,swap 14<->31
521,7.342180695061272,195,195,False,hard_constraint_violation,swap 30<->7
522,7.305469791585965,195,195,False,hard_constraint_violation,swap 76<->37
523,7.268942442628036,195,195,False,hard_constraint_violation,swap 1<->73
524,7.232597730414895,195,195,False,hard_constraint_violation,relocate 21
525,7.19643474176282,200,195,True,soft_constraint_evaluation,swap 76<->75
526,7.160452568054006,200,195,False,hard_constraint_violation,relocate 44
527,7.124650305213736,200,195,False,hard_constraint_violation,swap 30<->71
528,7.089027053687667,200,195,False,hard_constraint_violation,relocate 5
529,7.053581918419229,200,195,False,hard_constraint_violation,swap 5<->53
530,7.018314008827133,200,195,False,hard_constraint_violation,relocate 24
531,6.983222438782997,200,195,False,hard_constraint_violation,relocate 2
532,6.948306326589082,200,195,True,soft_constraint_evaluation,swap 45<->39
533,6.9135647949561365,200,195,False,hard_constraint_violation,swap 38<->75
534,6.878996970981356,200,195,False,hard_constraint_violation,swap 15<->45
535,6.844601986126449,195,195,True,soft_constraint_evaluation,swap 75<->76
536,6.810378976195817,195,195,False,soft_constraint_evaluation,swap 75<->76
537,6.776327081314838,200,195,True,soft_constraint_evaluation,swap 76<->75
538,6.742445445908263,200,195,False,hard_constraint_violation,swap 24<->18
539,6.708733218678722,200,195,False,hard_constraint_violation,swap 1<->34
540,6.675189552585328,200,195,False,hard_constraint_violation,swap 75<->38
541,6.641813604822402,200,195,False,hard_constraint_violation,swap 34<->49
542,6.60860453679829,200,195,False,hard_constraint_violation,swap 16<->62
543,6.575561514114298,195,195,True,soft_constraint_evaluation,swap 75<->76
544,6.542683706543727,200,195,True,soft_constraint_evaluation,swap 75<->76
545,6.509970288011008,200,195,False,hard_constraint_violation,relocate 64
546,6.477420436570953,195,195,True,soft_constraint_evaluation,swap 76<->75
547,6.445033334388098,195,195,False,soft_constraint_evaluation,swap 38<->37
548,6.4128081677161575,191,191,True,soft_constraint_evaluation,swap 70<->60
549,6.380744126877577,191,191,False,hard_constraint_violation,swap 37<->75
550,6.348840406243189,191,191,False,hard_constraint_violation,swap 71<->20
551,6.317096204211973,191,191,False,hard_constraint_violation,swap 37<->75
552,6.285510723190913,191,191,False,hard_constraint_violation,swap 37<->75
553,6.254083169574958,191,191,False,hard_constraint_violation,swap 61<->17
554,6.222812753727084,191,191,False,hard_constraint_violation,swap 37<->75
555,6.191698689958448,196,191,True,soft_constraint_evaluation,swap 37<->38
556,6.160740196508656,196,191,False,hard_constraint_violation,swap 10<->6
557,6.129936495526112,196,191,False,hard_constraint_violation,swap 72<->8
558,6.099286813048482,196,191,False,hard_constraint_violation,relocate 9
559,6.068790378983239,191,191,True,soft_constraint_evaluation,swap 38<->37
560,6.038446427088323,191,191,False,hard_constraint_violation,relocate 56
561,6.008254194952881,191,191,False,hard_constraint_violation,relocate 51
562,5.978212923978117,191,191,False,hard_constraint_violation,relocate 51
563,5.948321859358226,191,191,False,hard_constraint_violation,swap 47<->16
564,5.918580250061435,191,191,False,hard_constraint_violation,swap 38<->75
565,5.888987348811128,191,191,False,hard_constraint_violation,relocate 1
566,5.859542412067072,191,191,False,hard_constraint_violation,relocate 62
567,5.830244700006737,191,191,False,soft_constraint_evaluation,swap 38<->37
568,5.801093476506703,191,191,False,hard_constraint_violation,swap 15<->5
569,5.77208800912417,191,191,False,hard_constraint_violation,relocate 56
570,5.743227569078549,191,191,False,hard_constraint_violation,relocate 3
571,5.714511431233156,191,191,False,hard_constraint_violation,swap 5<->60
572,5.68593887407699,189,189,True,soft_constraint_evaluation,swap 32<->6
573,5.657509179706604,189,189,False,hard_constraint_violation,swap 72<->28
574,5.629221633808071,189,189,False,hard_constraint_violation,relocate 8
575,5.601075525639031,189,189,False,hard_constraint_violation,swap 38<->75
576,5.573070148010836,189,189,False,hard_constraint_violation,swap 38<->76
577,5.545204797270782,189,189,False,hard_constraint_violation,relocate 69
578,5.517478773284428,189,189,False,hard_constraint_violation,swap 37<->75
579,5.489891379418006,189,189,False,hard_constraint_violation,relocate 23
580,5.462441922520917,189,189,True,soft_constraint_evaluation,swap 47<->51
581,5.435129712908312,189,189,False,hard_constraint_violation,relocate 43
582,5.4079540643437705,189,189,False,hard_constraint_violation,swap 76<->37
583,5.380914294022052,189,189,False,hard_constraint_violation,relocate 63
584,5.354009722551941,189,189,False,hard_constraint_violation,relocate 41
585,5.327239673939181,189,189,False,hard_constraint_violation,relocate 8
586,5.300603475569486,189,189,False,hard_constraint_violation,swap 38<->76
587,5.274100458191638,189,189,False,hard_constraint_violation,swap 45<->11
588,5.24772995590068,189,189,False,hard_constraint_violation,relocate 50
589,5.221491306121177,189,189,False,hard_constraint_violation,swap 7<->35
590,5.195383849590571,189,189,False,hard_constraint_violation,swap 10<->25
591,5.169406930342618,189,189,False,hard_constraint_violation,relocate 76
592,5.143559895690904,189,189,True,soft_constraint_evaluation,swap 45<->41
593,5.11784209621245,189,189,False,hard_constraint_violation,relocate 2
594,5.092252885731388,189,189,False,hard_constraint_violation,relocate 16
595,5.066791621302731,189,189,False,hard_constraint_violation,relocate 27
596,5.041457663196217,189,189,False,hard_constraint_violation,relocate 73
597,5.0162503748802365,189,189,False,hard_constraint_violation,relocate 51
598,4.991169123005835,189,189,False,hard_constraint_violation,swap 75<->38
599,4.966213277390806,189,189,False,hard_constraint_violation,swap 76<->37
600,4.941382211003852,189,189,False,hard_constraint_violation,relocate 63
601,4.916675299948833,189,189,False,hard_constraint_violation,relocate 50
602,4.8920919234490885,189,189,False,hard_constraint_violation,swap 19<->3
603,4.867631463831843,189,189,False,hard_constraint_violation,swap 75<->37
604,4.843293306512684,189,189,False,hard_constraint_violation,swap 51<->32
605,4.81907683998012,189,189,False,hard_constraint_violation,swap 75<->38
606,4.79498145578022,189,189,False,hard_constraint_violation,relocate 65
607,4.771006548501319,189,189,False,soft_constraint_evaluation,swap 38<->37
608,4.747151515758812,189,189,False,hard_constraint_violation,swap 70<->5
609,4.7234157581800185,189,189,False,hard_constraint_violation,relocate 10
610,4.699798679389119,189,189,False,hard_constraint_violation,relocate 55
611,4.676299685992173,189,189,False,hard_constraint_violation,relocate 30
612,4.652918187562212,189,189,False,hard_constraint_violation,relocate 2
613,4.629653596624401,189,189,False,hard_constraint_violation,swap 37<->75
614,4.606505328641279,189,189,False,hard_constraint_violation,swap 76<->37
615,4.583472801998073,189,189,False,hard_constraint_violation,swap 37<->76
616,4.560555437988082,189,189,False,hard_constraint_violation,swap 75<->37
617,4.537752660798142,189,189,False,soft_constraint_evaluation,swap 38<->37
618,4.515063897494151,189,189,False,hard_constraint_violation,swap 25<->70
619,4.49248857800668,189,189,False,hard_constraint_violation,swap 75<->38
620,4.470026135116647,194,189,True,soft_constraint_evaluation,swap 76<->75
621,4.447676004441063,194,189,False,hard_constraint_violation,swap 37<->75
622,4.425437624418858,194,189,False,hard_constraint_violation,relocate 5
623,4.403310436296763,194,189,False,hard_constraint_violation,swap 76<->37
624,4.38129388411528,194,189,False,hard_constraint_violation,swap 11<->66
625,4.359387414694703,194,189,False,hard_constraint_violation,relocate 45
626,4.33759047762123,194,189,False,hard_constraint_violation,relocate 13
627,4.315902525233124,194,189,False,hard_constraint_violation,relocate 30
628,4.2943230126069585,194,189,False,hard_constraint_violation,relocate 37
629,4.272851397543923,194,189,False,hard_constraint_violation,swap 36<->72
630,4.251487140556204,194,189,False,hard_constraint_violation,swap 23<->43
631,4.230229704853423,194,189,False,hard_constraint_violation,swap 19<->53
632,4.209078556329156,194,189,False,hard_constraint_violation,relocate 41
633,4.1880331635475105,194,189,False,hard_constraint_violation,swap 75<->38
634,4.167092997729773,194,189,False,hard_constraint_violation,relocate 18
635,4.1462575327411235,194,189,False,hard_constraint_violation,swap 37<->76
636,4.125526245077418,194,189,False,hard_constraint_violation,swap 46<->53
637,4.104898613852031,194,189,False,hard_constraint_violation,relocate 44
638,4.084374120782771,194,189,False,hard_constraint_violation,swap 76<->37
639,4.063952250178857,194,189,False,hard_constraint_violation,swap 76<->37
640,4.043632488927963,194,189,False,hard_constraint_violation,swap 37<->75
641,4.023414326483323,194,189,True,soft_constraint_evaluation,swap 10<->11
642,4.0032972548509065,194,189,False,hard_constraint_violation,swap 38<->75
643,3.983280768576652,194,189,False,hard_constraint_violation,swap 37<->76
644,3.9633643647337684,194,189,False,hard_constraint_violation,swap 76<->38
645,3.9435475429100997,194,189,False,hard_constraint_violation,relocate 14
646,3.9238298051955494,189,189,True,soft_constraint_evaluation,swap 76<->75
647,3.9042106561695715,189,189,False,hard_constraint_violation,swap 37<->76
648,3.8846896028887237,185,185,True,soft_constraint_evaluation,swap 44<->52
649,3.86526615487428,185,185,False,hard_constraint_violation,swap 76<->37
650,3.8459398240999088,185,185,True,soft_constraint_evaluation,relocate 74
651,3.8267101249794093,185,185,False,hard_constraint_violation,swap 51<->22
652,3.8075765743545125,185,185,False,hard_constraint_violation,swap 75<->38
653,3.78853869148274,185,185,False,hard_constraint_violation,swap 58<->36
654,3.769595998025326,190,185,True,soft_constraint_evaluation,swap 37<->38
655,3.7507480180351997,190,185,False,hard_constraint_violation,swap 38<->76
656,3.7319942779450237,185,185,True,soft_constraint_evaluation,swap 37<->38
657,3.7133343065552986,185,185,False,hard_constraint_violation,swap 75<->38
658,3.6947676350225223,185,185,True,soft_constraint_evaluation,swap 41<->44
659,3.6762937968474096,185,185,False,hard_constraint_violation,swap 64<->43
660,3.6579123278631727,185,185,False,hard_constraint_violation,swap 75<->38
661,3.639622766223857,185,185,False,hard_constraint_violation,relocate 65
662,3.621424652392738,185,185,False,hard_constraint_violation,relocate 44
663,3.603317529130774,185,185,False,hard_constraint_violation,swap 75<->37
664,3.5853009414851202,185,185,False,hard_constraint_violation,relocate 26
665,3.5673744367776945,185,185,False,hard_constraint_violation,relocate 24
666,3.549537564593806,185,185,False,hard_constraint_violation,swap 38<->76
667,3.5317898767708367,185,185,False,hard_constraint_violation,relocate 9
668,3.5141309273869825,185,185,False,hard_constraint_violation,swap 41<->31
669,3.4965602727500475,185,185,False,hard_constraint_violation,swap 57<->51
670,3.4790774713862973,185,185,False,soft_constraint_evaluation,swap 76<->75
671,3.461682084029366,185,185,False,hard_constraint_violation,relocate 56
672,3.444373673609219,185,185,False,hard_constraint_violation,swap 37<->76
673,3.427151805241173,185,185,True,soft_constraint_evaluation,relocate 48
674,3.410016046214967,185,185,False,hard_constraint_violation,swap 54<->45
675,3.392965965983892,185,185,False,hard_constraint_violation,relocate 58
676,3.3760011361539726,185,185,False,hard_constraint_violation,swap 38<->75
677,3.3591211304732025,185,185,False,hard_constraint_violation,relocate 74
678,3.3423255248208363,185,185,False,hard_constraint_violation,swap 60<->50
679,3.325613897196732,185,185,False,hard_constraint_violation,swap 47<->4
680,3.3089858277107487,185,185,False,hard_constraint_violation,swap 76<->37
681,3.292440898572195,185,185,False,hard_constraint_violation,swap 47<->42
682,3.275978694079334,185,185,False,hard_constraint_violation,swap 69<->64
683,3.2595988006089374,185,185,True,soft_constraint_evaluation,swap 59<->60
684,3.243300806605893,185,185,False,hard_constraint_violation,swap 37<->75
685,3.2270843025728633,185,185,False,hard_constraint_violation,swap 37<->75
686,3.210948881059999,185,185,False,hard_constraint_violation,relocate 32
687,3.194894136654699,185,185,False,hard_constraint_violation,swap 45<->74
688,3.178919665971425,185,185,False,hard_constraint_violation,swap 38<->76
689,3.163025067641568,185,185,False,hard_constraint_violation,swap 58<->53
690,3.1472099423033604,185,185,False,soft_constraint_evaluation,swap 60<->57
691,3.1314738925918437,185,185,False,hard_constraint_violation,relocate 27
692,3.1158165231288844,185,185,False,hard_constraint_violation,relocate 9
693,3.10023744051324,185,185,False,hard_constraint_violation,swap 49<->44
694,3.0847362533106737,185,185,False,hard_constraint_violation,swap 34<->65
695,3.06931257204412,185,185,False,soft_constraint_evaluation,swap 76<->75
696,3.0539660091838994,190,185,True,soft_constraint_evaluation,swap 76<->75
697,3.03869617913798,190,185,False,hard_constraint_violation,swap 37<->75
698,3.02350269824229,190,185,False,hard_constraint_violation,swap 31<->42
699,3.0083851847510785,190,185,False,hard_constraint_violation,swap 38<->75
700,2.993343258827323,190,185,False,hard_constraint_violation,swap 52<->57
701,2.9783765425331863,190,185,False,hard_constraint_violation,swap 74<->22
702,2.9634846598205202,190,185,False,hard_constraint_violation,swap 24<->43
703,2.9486672365214175,190,185,False,hard_constraint_violation,relocate 7
704,2.9339239003388102,190,185,False,hard_constraint_violation,relocate 65
705,2.9192542808371162,190,185,False,hard_constraint_violation,swap 76<->38
706,2.904658009432931,190,185,False,hard_constraint_violation,swap 76<->38
707,2.8901347193857663,190,185,True,soft_constraint_evaluation,swap 29<->40
708,2.8756840457888373,190,185,False,hard_constraint_violation,swap 71<->39
709,2.861305625559893,185,185,True,soft_constraint_evaluation,swap 76<->75
710,2.8469990974320933,185,185,False,hard_constraint_violation,swap 35<->72
711,2.832764101944933,185,185,False,hard_constraint_violation,relocate 49
712,2.8186002814352085,185,185,False,hard_constraint_violation,relocate 6
713,2.8045072800280324,185,185,False,hard_constraint_violation,swap 37<->75
714,2.7904847436278923,185,185,False,hard_constraint_violation,relocate 32
715,2.776532319909753,185,185,False,hard_constraint_violation,relocate 5
716,2.7626496583102043,185,185,False,hard_constraint_violation,swap 59<->16
717,2.748836410018653,185,185,False,hard_constraint_violation,relocate 31
718,2.73509222796856,185,185,False,hard_constraint_violation,relocate 76
719,2.721416766828717,185,185,False,hard_constraint_violation,relocate 57
720,2.7078096829945735,182,182,True,soft_constraint_evaluation,swap 27<->8
721,2.694270634579601,182,182,False,hard_constraint_violation,swap 38<->76
722,2.6807992814067028,182,182,False,hard_constraint_violation,relocate 40
723,2.667395284999669,182,182,False,hard_constraint_violation,swap 18<->55
724,2.6540583085746707,182,182,False,hard_constraint_violation,relocate 36
725,2.6407880170317974,182,182,False,hard_constraint_violation,relocate 17
726,2.6275840769466385,182,182,False,hard_constraint_violation,swap 38<->75
727,2.6144461565619053,182,182,False,hard_constraint_violation,swap 35<->56
728,2.6013739257790958,182,182,False,hard_constraint_violation,swap 12<->54
729,2.5883670561502004,182,182,False,hard_constraint_violation,swap 75<->38
730,2.5754252208694495,182,182,False,hard_constraint_violation,relocate 44
731,2.562548094765102,182,182,False,hard_constraint_violation,swap 61<->48
732,2.5497353542912764,182,182,False,hard_constraint_violation,relocate 71
733,2.53698667751982,182,182,False,hard_constraint_violation,swap 38<->76
734,2.524301744132221,182,182,False,soft_constraint_evaluation,swap 75<->76
735,2.51168023541156,182,182,False,soft_constraint_evaluation,swap 75<->76
736,2.4991218342345025,182,182,False,hard_constraint_violation,swap 37<->76
737,2.48662622506333,182,182,False,hard_constraint_violation,relocate 21
738,2.4741930939380135,182,182,False,hard_constraint_violation,swap 38<->75
739,2.4618221284683233,182,182,False,hard_constraint_violation,relocate 41
740,2.4495130178259816,182,182,False,hard_constraint_violation,relocate 36
741,2.4372654527368516,182,182,False,soft_constraint_evaluation,swap 37<->38
742,2.425079125473167,182,182,False,hard_constraint_violation,swap 53<->42
743,2.4129537298458015,182,182,False,hard_constraint_violation,relocate 30
744,2.4008889611965722,182,182,False,soft_constraint_evaluation,swap 1<->28
745,2.3888845163905894,182,182,False,hard_constraint_violation,swap 69<->59
746,2.3769400938086362,182,182,False,soft_constraint_evaluation,swap 37<->38
747,2.3650553933395932,182,182,False,hard_constraint_violation,swap 52<->12
748,2.3532301163728953,182,182,False,hard_constraint_violation,relocate 14
749,2.3414639657910308,182,182,False,hard_constraint_violation,swap 38<->76
750,2.3297566459620755,182,182,False,hard_constraint_violation,relocate 18
751,2.318107862732265,182,182,False,hard_constraint_violation,swap 22<->59
752,2.306517323418604,182,182,False,hard_constraint_violation,swap 20<->55
753,2.294984736801511,182,182,False,soft_constraint_evaluation,swap 38<->37
754,2.283509813117503,182,182,True,soft_constraint_evaluation,swap 52<->47
755,2.2720922640519157,182,182,False,hard_constraint_violation,relocate 43
756,2.260731802731656,182,182,False,hard_constraint_violation,swap 32<->73
757,2.249428143717998,182,182,False,hard_constraint_violation,swap 37<->75
758,2.238181002999408,182,182,False,hard_constraint_violation,relocate 27
759,2.2269900979844106,182,182,False,hard_constraint_violation,swap 53<->40
760,2.2158551474944885,182,182,False,hard_constraint_violation,swap 66<->52
761,2.204775871757016,182,182,False,hard_constraint_violation,swap 37<->75
762,2.193751992398231,182,182,False,hard_constraint_violation,relocate 2
763,2.1827832324362397,182,182,False,hard_constraint_violation,relocate 17
764,2.1718693162740585,182,182,False,hard_constraint_violation,relocate 37
765,2.1610099696926883,182,182,False,hard_constraint_violation,swap 63<->10
766,2.150204919844225,182,182,False,hard_constraint_violation,swap 2<->34
767,2.1394538952450035,182,182,False,hard_constraint_violation,swap 53<->67
768,2.1287566257687787,182,182,False,soft_constraint_evaluation,swap 76<->75
769,2.1181128426399347,182,182,False,hard_constraint_violation,swap 36<->11
770,2.107522278426735,182,182,False,hard_constraint_violation,swap 20<->71
771,2.0969846670346013,182,182,False,hard_constraint_violation,swap 42<->58
772,2.086499743699428,182,182,False,hard_constraint_violation,relocate 31
773,2.076067244980931,182,182,False,soft_constraint_evaluation,swap 37<->38
774,2.0656869087560263,182,182,False,hard_constraint_violation,swap 16<->2
775,2.0553584742122464,182,182,False,hard_constraint_violation,relocate 2
776,2.045081681841185,182,182,False,hard_constraint_violation,swap 75<->37
777,2.0348562734319793,182,182,False,hard_constraint_violation,swap 37<->76
778,2.0246819920648194,187,182,True,soft_constraint_evaluation,swap 75<->76
779,2.0145585821044953,187,182,False,hard_constraint_violation,relocate 38
780,2.0044857891939727,187,182,False,soft_constraint_evaluation,swap 37<->38
781,1.9944633602480029,187,182,False,soft_constraint_evaluation,swap 33<->14
782,1.9844910434467629,187,182,False,hard_constraint_violation,swap 30<->68
783,1.974568588229529,187,182,False,hard_constraint_violation,swap 32<->6
784,1.9646957452883813,187,182,False,soft_constraint_evaluation,swap 38<->37
785,1.9548722665619394,187,182,False,hard_constraint_violation,relocate 73
786,1.9450979052291297,187,182,False,hard_constraint_violation,swap 56<->43
787,1.9353724157029841,187,182,False,hard_constraint_violation,swap 50<->16
788,1.925695553624469,187,182,True,soft_constraint_evaluation,swap 23<->29
789,1.9160670758563467,187,182,False,hard_constraint_violation,relocate 6
790,1.906486740477065,187,182,False,hard_constraint_violation,swap 75<->38
791,1.8969543067746795,187,182,False,soft_constraint_evaluation,swap 37<->38
792,1.887469535240806,187,182,False,hard_constraint_violation,swap 38<->76
793,1.878032187564602,187,182,False,hard_constraint_violation,swap 38<->75
794,1.868642026626779,187,182,False,hard_constraint_violation,relocate 32
795,1.859298816493645,187,182,False,hard_constraint_violation,swap 37<->76
796,1.8500023224111768,187,182,False,hard_constraint_violation,swap 45<->1
797,1.8407523107991208,187,182,False,hard_constraint_violation,relocate 51
798,1.8315485492451251,187,182,False,hard_constraint_violation,swap 56<->65
799,1.8223908064988994,187,182,False,hard_constraint_violation,relocate 19
800,1.813278852466405,187,182,False,hard_constraint_violation,swap 69<->55
801,1.8042124582040728,187,182,False,hard_constraint_violation,relocate 50
802,1.7951913959130525,187,182,False,hard_constraint_violation,relocate 11
803,1.7862154389334872,187,182,False,hard_constraint_violation,swap 53<->10
804,1.7772843617388199,187,182,False,hard_constraint_violation,swap 58<->17
805,1.7683979399301257,187,182,False,hard_constraint_violation,swap 75<->38
806,1.7595559502304752,187,182,False,hard_constraint_violation,relocate 44
807,1.7507581704793227,187,182,False,hard_constraint_violation,swap 10<->26
808,1.742004379626926,187,182,False,hard_constraint_violation,swap 20<->14
809,1.7332943577287914,187,182,False,hard_constraint_violation,swap 75<->38
810,1.7246278859401474,187,182,False,hard_constraint_violation,swap 38<->76
811,1.7160047465104467,187,182,False,hard_constraint_violation,swap 37<->76
812,1.7074247227778945,187,182,False,hard_constraint_violation,swap 37<->76
813,1.698887599164005,187,182,False,hard_constraint_violation,relocate 44
814,1.6903931611681848,187,182,False,hard_constraint_violation,swap 48<->53
815,1.681941195362344,187,182,False,hard_constraint_violation,swap 75<->37
816,1.6735314893855322,182,182,True,soft_constraint_evaluation,swap 76<->75
817,1.6651638319386046,182,182,False,hard_constraint_violation,relocate 32
818,1.6568380127789115,182,182,False,hard_constraint_violation,swap 16<->2
819,1.648553822715017,182,182,False,hard_constraint_violation,swap 17<->26
820,1.6403110536014418,182,182,False,hard_constraint_violation,relocate 50
821,1.6321094983334345,182,182,False,hard_constraint_violation,swap 37<->76
